movie_id,title,release_year,rating,popularity,genres,poster_url,genre_clean
1,Cinderella,1950,7.043,13.1439,"['Family', 'Fantasy', 'Animation', 'Romance']",https://image.tmdb.org/t/p/w500/4nssBcQUBadCTBjrAkX46mVEKts.jpg,"['Family', 'Fantasy', 'Animation', 'Romance']"
2,Sunset Boulevard,1950,8.295,5.4441,['Drama'],https://image.tmdb.org/t/p/w500/sC4Dpmn87oz9AuxZ15Lmip0Ftgr.jpg,['Drama']
3,Rashomon,1950,8.071,5.6019,"['Crime', 'Drama', 'Mystery']",https://image.tmdb.org/t/p/w500/vL7Xw04nFMHwnvXRFCmYYAzMUvY.jpg,"['Crime', 'Drama', 'Mystery']"
4,Broken Arrow,1950,6.7,3.9647,"['Western', 'Romance']",https://image.tmdb.org/t/p/w500/n061xgOTAvJ2l06latNDF4s13FV.jpg,"['Western', 'Romance']"
5,All About Eve,1950,8.08,4.3758,['Drama'],https://image.tmdb.org/t/p/w500/qU5QzNDrsusmuqKW6FsSvHYoIEQ.jpg,['Drama']
6,Kon-Tiki,1950,7.473,2.1682,['Documentary'],https://image.tmdb.org/t/p/w500/oGdy7EkyQ9LCpuLptEII5kwjB5r.jpg,['Documentary']
7,Cyrano de Bergerac,1950,6.849,2.876,"['Romance', 'Drama', 'Adventure']",https://image.tmdb.org/t/p/w500/l4JFOXslwb90opz8xozfIhPke8z.jpg,"['Romance', 'Drama', 'Adventure']"
8,Caged,1950,7.118,3.066,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/vvGyjfwGOQkB91XbzLJHmItiBIl.jpg,"['Crime', 'Drama']"
9,Three Came Home,1950,6.7,1.7193,"['War', 'Drama']",https://image.tmdb.org/t/p/w500/hZczNjqrzjYiyuzhuKyPEcDwul2.jpg,"['War', 'Drama']"
10,The Lost Volcano,1950,5.3,1.695,['Adventure'],https://image.tmdb.org/t/p/w500/w8fUq6X6yPmzwhAMfW0xFqKvbVs.jpg,['Adventure']
11,Three Husbands,1950,5.0,1.6536,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/3rw8KxBqc7SCRkzNMQg6lYeOzCr.jpg,"['Comedy', 'Romance']"
12,Father of the Bride,1950,6.986,2.674,"['Comedy', 'Romance', 'Drama']",https://image.tmdb.org/t/p/w500/sygyqqXq41SBZiYjY8nuQRAcuUv.jpg,"['Comedy', 'Romance', 'Drama']"
13,At War with the Army,1950,5.387,2.1142,['Comedy'],https://image.tmdb.org/t/p/w500/viLzurxFrHbosBtTGf0gkPKa9qx.jpg,['Comedy']
14,Champagne for Caesar,1950,7.1,2.5472,['Comedy'],https://image.tmdb.org/t/p/w500/jVigwtKTVb9YnoZ4yi3Je5vx88y.jpg,['Comedy']
15,The Great Rupert,1950,5.7,2.232,"['Family', 'Comedy']",https://image.tmdb.org/t/p/w500/aJGIPdcB8JddD3gpCTEIN9j6K1O.jpg,"['Family', 'Comedy']"
16,Woman on the Run,1950,6.8,2.2596,"['Thriller', 'Crime', 'Mystery']",https://image.tmdb.org/t/p/w500/6wp0FpyQvYVphtUSvANiCarawop.jpg,"['Thriller', 'Crime', 'Mystery']"
17,The Breaking Point,1950,7.1,2.315,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/gmScaZfpgF9KkZ7TKFo0Fn4d7Yy.jpg,"['Crime', 'Drama']"
18,Cheaper by the Dozen,1950,6.3,2.2988,"['Comedy', 'Drama', 'Family']",https://image.tmdb.org/t/p/w500/sGj9auC0z18y25NObFbvWLt8gtX.jpg,"['Comedy', 'Drama', 'Family']"
19,The Killer That Stalked New York,1950,6.086,1.981,['Thriller'],https://image.tmdb.org/t/p/w500/3JD63sXu6WxWlpDBZRgbQxTGifc.jpg,['Thriller']
20,No Way Out,1950,6.911,2.0463,"['Drama', 'Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/plRDHhcTwS6Z7ohWP39zgPRm7oX.jpg,"['Drama', 'Crime', 'Thriller']"
21,Wagon Master,1950,6.65,1.9395,"['Adventure', 'Western']",https://image.tmdb.org/t/p/w500/6yVHAtXoSe2FOQP2fePuR6nnFLr.jpg,"['Adventure', 'Western']"
22,The Baron of Arizona,1950,6.7,2.2685,"['Romance', 'Western', 'Drama']",https://image.tmdb.org/t/p/w500/gzieDFqLaZ6Xc1UyToJrom0XlTd.jpg,"['Romance', 'Western', 'Drama']"
23,The Young and the Damned,1950,8.058,1.8577,"['Drama', 'Crime']",https://image.tmdb.org/t/p/w500/cDCvmYoyqFg4CuSMtGMvCpfOIEw.jpg,"['Drama', 'Crime']"
24,The Man Who Cheated Himself,1950,6.2,2.1918,"['Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/tiJxVUqsyPt3nfPT1A8c0iXDtHo.jpg,"['Crime', 'Thriller']"
25,Panic in the Streets,1950,6.9,1.81,"['Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/79jfETdOonIFL8UEjBxptPS27yo.jpg,"['Thriller', 'Crime']"
26,House by the River,1950,6.7,1.86,"['Thriller', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/FfR9iwl8MBQT7Ym7ap9iOwEvwi.jpg,"['Thriller', 'Crime', 'Drama']"
27,Treasure Island,1950,6.585,2.0128,"['Adventure', 'Family']",https://image.tmdb.org/t/p/w500/zPzBsQZ2EhSmO9FLvQQtWVkJqRu.jpg,"['Adventure', 'Family']"
28,Bright Leaf,1950,5.9,1.8827,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/3zNlVaHbobs4sfo0xK77R15oJJ.jpg,"['Drama', 'Romance']"
29,The Damned Don't Cry,1950,7.1,2.0295,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/7kIZMJuGDEag4QWSlY1v8jQIDdQ.jpg,"['Crime', 'Drama']"
30,Scandal,1950,6.9,1.7362,['Drama'],https://image.tmdb.org/t/p/w500/3eGk1WDTJ9kWbaBQiyDSqbQa3oX.jpg,['Drama']
31,Twilight in the Sierras,1950,5.5,2.078,['Western'],https://image.tmdb.org/t/p/w500/7Sk804Bq4cfenN59nDE0jU234RX.jpg,['Western']
32,High Lonesome,1950,5.1,2.7641,"['Western', 'Mystery']",https://image.tmdb.org/t/p/w500/f84rykmRoqqxN336rgKGYue0dkR.jpg,"['Western', 'Mystery']"
33,The Capture,1950,6.1,1.6739,"['Drama', 'Western', 'Crime']",https://image.tmdb.org/t/p/w500/e0tGJ3noqXACU8LT4qPv7jkYt5d.jpg,"['Drama', 'Western', 'Crime']"
34,Young Man with a Horn,1950,6.298,1.9859,"['Drama', 'Music', 'Romance']",https://image.tmdb.org/t/p/w500/fCM4Guj2poyGcGC9yYIM8cXaIu6.jpg,"['Drama', 'Music', 'Romance']"
35,Union Station,1950,6.4,1.9713,"['Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/oF9dN6RO2sgAQj1uANJR8ZOTS4T.jpg,"['Thriller', 'Crime']"
36,The Gunfighter,1950,7.3,2.1641,['Western'],https://image.tmdb.org/t/p/w500/5696EpyH0tB8DtKvwNGABMRWknX.jpg,['Western']
37,The Second Woman,1950,5.5,1.7749,['Drama'],https://image.tmdb.org/t/p/w500/c6Bt8EEBcbPwSC642xQzSVSoQSd.jpg,['Drama']
38,Mystery Street,1950,6.783,1.8858,"['Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/k1xC0mfgdOUMy0FqHZWJpnbG1ht.jpg,"['Crime', 'Thriller']"
39,Borderline,1950,5.5,1.5066,"['Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/6f7Lgj6qfGEehEWZmb3YXr8rkqi.jpg,"['Crime', 'Drama', 'Thriller']"
40,The Fuller Brush Girl,1950,6.0,1.6992,"['Comedy', 'Mystery']",https://image.tmdb.org/t/p/w500/lPPTTcFbjKgXPwos0UmVYruxgUQ.jpg,"['Comedy', 'Mystery']"
41,Dark City,1950,6.5,1.9724,"['Drama', 'Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/7mkj8Vv5lpndZnjdHNBdIV4fhoh.jpg,"['Drama', 'Thriller', 'Crime']"
42,The Furies,1950,7.1,2.0525,"['Western', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/kVlgoW4LWj8Uxr5fXuFi6qhpzP0.jpg,"['Western', 'Drama', 'Romance']"
43,Stromboli,1950,7.1,1.6812,['Drama'],https://image.tmdb.org/t/p/w500/tsyyzGSspKsawHocchfokskwbeM.jpg,['Drama']
44,Pretty Baby,1950,6.0,1.6378,['Comedy'],https://image.tmdb.org/t/p/w500/4sl2jutNCYkKmShhiYqIzr2Q5gG.jpg,['Comedy']
45,Perfect Strangers,1950,6.2,1.6291,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/w3ZYbSDs7BKKB5drJKuIgjpnjwf.jpg,"['Drama', 'Romance']"
46,Rock Island Trail,1950,6.0,1.5146,['Western'],https://image.tmdb.org/t/p/w500/cfvIkrZqBzU8sAoKD0tK3w1axbW.jpg,['Western']
47,A Lady Without Passport,1950,5.2,1.6305,"['Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/wJfzpAglQhQLtUICju4A2cRmK77.jpg,"['Thriller', 'Crime']"
48,Whirlpool,1950,6.476,1.6855,"['Thriller', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/swwFPsZxjYMyQPkcqDrQs6yQ7Aq.jpg,"['Thriller', 'Crime', 'Drama']"
49,Everybody's Girl,1950,4.143,1.8783,"['Comedy', 'Music']",https://image.tmdb.org/t/p/w500/OfvPVJieqmcO823gnazxz6WQJ8.jpg,"['Comedy', 'Music']"
50,Desperadoes of the West,1950,3.8,0.982,['Western'],https://image.tmdb.org/t/p/w500/cdZKBonqRTBjGAaFUYPD0QFc8vT.jpg,['Western']
51,King Solomon's Mines,1950,6.5,1.6597,"['Adventure', 'Action', 'Romance']",https://image.tmdb.org/t/p/w500/s5T4Da7d3f255YRyaWfhMWfoBKK.jpg,"['Adventure', 'Action', 'Romance']"
52,The Jackie Robinson Story,1950,6.4,4.2951,"['Drama', 'Family']",https://image.tmdb.org/t/p/w500/cx13WcbLX3dU7Lo6ZcVwygQpdtO.jpg,"['Drama', 'Family']"
53,Kim,1950,6.2,1.6763,"['Adventure', 'Drama', 'Family']",https://image.tmdb.org/t/p/w500/koPgzZ60Kd2JI6uxJQ1pD06cIf6.jpg,"['Adventure', 'Drama', 'Family']"
54,Outrage,1950,6.5,1.608,"['Drama', 'Crime']",https://image.tmdb.org/t/p/w500/2zGupaPiJBU3iR9WgY1kMpYalY2.jpg,"['Drama', 'Crime']"
55,The Flame and the Arrow,1950,6.3,1.9189,"['Adventure', 'History']",https://image.tmdb.org/t/p/w500/30edZxvbt7W8p8y5OsMX9XSWSwK.jpg,"['Adventure', 'History']"
56,No Man of Her Own,1950,6.9,1.736,"['Drama', 'Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/pYJukaE6s3AwHXJ1pQl8PEVlozx.jpg,"['Drama', 'Crime', 'Thriller']"
57,Bunco Squad,1950,5.9,1.4314,['Crime'],https://image.tmdb.org/t/p/w500/wRnlnoX6xLSB64a4llgZo6HCjLO.jpg,['Crime']
58,Riding High,1950,5.8,1.4096,['Comedy'],https://image.tmdb.org/t/p/w500/lG7C5MqsVklrvqX0YLV4cwjCany.jpg,['Comedy']
59,Never a Dull Moment,1950,5.4,1.3528,"['Romance', 'Comedy']",https://image.tmdb.org/t/p/w500/43r7QKEsX2Qg0MJZykCoFMBykhq.jpg,"['Romance', 'Comedy']"
60,Appointment with Danger,1950,5.6,1.3814,"['Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/hZOvwsG2KbwUROmiidyVbijdLJu.jpg,"['Crime', 'Drama', 'Thriller']"
61,Tyrant of the Sea,1950,0.0,1.2738,"['History', 'Adventure', 'War']",https://image.tmdb.org/t/p/w500/p7TSDVPnHEwyH5iKaULVgGDC7hg.jpg,"['History', 'Adventure', 'War']"
62,When Willie Comes Marching Home,1950,6.8,1.3284,"['Comedy', 'War']",https://image.tmdb.org/t/p/w500/6AmE1YWygXiNvWbaQMrCCOEOzws.jpg,"['Comedy', 'War']"
63,The Big Lift,1950,6.708,1.5523,"['War', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/uWF6c1B3QIakDNoYdpVrw8bSf2k.jpg,"['War', 'Drama', 'Romance']"
64,The Secret Fury,1950,5.4,1.3542,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/oumo0sn8V32kmrOKJQ7BpuggfKt.jpg,"['Crime', 'Drama']"
65,Between Midnight and Dawn,1950,5.8,1.5143,['Crime'],https://image.tmdb.org/t/p/w500/yjFByhrqLY8jGfiVe0pq84ebRnT.jpg,['Crime']
66,Where Danger Lives,1950,6.422,1.4527,['Thriller'],https://image.tmdb.org/t/p/w500/yIWDATzqcIPGsOdKRGlOAbPFq3L.jpg,['Thriller']
67,The Flying Missile,1950,4.8,1.4899,['Drama'],https://image.tmdb.org/t/p/w500/pIjtctAevsQzyuD5GX59CRz8Jam.jpg,['Drama']
68,In a Lonely Place,1950,7.596,1.5985,"['Drama', 'Romance', 'Mystery']",https://image.tmdb.org/t/p/w500/vdlCUR7hu7BI8JRl46n66PiG17k.jpg,"['Drama', 'Romance', 'Mystery']"
69,Francis,1950,5.5,1.4396,"['Comedy', 'Family', 'Fantasy', 'War']",https://image.tmdb.org/t/p/w500/bKjJYQzIVrMKjehGq8xKrEWNebq.jpg,"['Comedy', 'Family', 'Fantasy', 'War']"
70,Orpheus,1950,7.6,1.5433,"['Romance', 'Fantasy']",https://image.tmdb.org/t/p/w500/wcUmMtipWBBx7lpsfpPsUM4Snh1.jpg,"['Romance', 'Fantasy']"
71,Destination Moon,1950,5.9,1.3704,"['Science Fiction', 'Adventure', 'Drama']",https://image.tmdb.org/t/p/w500/2dsJUooqTX5BkOmkfnuuFlkmbB6.jpg,"['Science Fiction', 'Adventure', 'Drama']"
72,Buccaneer's Girl,1950,5.6,1.2896,"['Adventure', 'Comedy', 'Action', 'Romance']",https://image.tmdb.org/t/p/w500/nrbMsOXZvFQfwE8bzlsrlt9Z9DG.jpg,"['Adventure', 'Comedy', 'Action', 'Romance']"
73,Singing Guns,1950,5.8,1.3222,['Western'],https://image.tmdb.org/t/p/w500/dsOVwbGqgZ6dqWHEZfOzMLJTaRy.jpg,['Western']
74,The Underworld Story,1950,6.1,1.3302,"['Drama', 'Crime']",https://image.tmdb.org/t/p/w500/7ElO0mVXiN2Yqjbid2mzC2IX1Ii.jpg,"['Drama', 'Crime']"
75,Annie Get Your Gun,1950,6.8,1.2621,"['Music', 'Comedy', 'Romance', 'Western']",https://image.tmdb.org/t/p/w500/c2ZLeqZVI2FYctcrFwm5C86zkLH.jpg,"['Music', 'Comedy', 'Romance', 'Western']"
76,The Sundowners,1950,5.4,3.7413,"['Action', 'Western']",https://image.tmdb.org/t/p/w500/kbAz3ih1cjucAWX9p5eWS4xjtGO.jpg,"['Action', 'Western']"
77,Summer Stock,1950,6.7,1.2234,"['Music', 'Romance']",https://image.tmdb.org/t/p/w500/akCdZrlDIoIRXbL8rZOoHFxSkWY.jpg,"['Music', 'Romance']"
78,The Outriders,1950,6.9,1.414,['Western'],https://image.tmdb.org/t/p/w500/tj4rnCtmu7vbvlWMJA9sFDThPJK.jpg,['Western']
79,Backfire,1950,5.8,1.2617,"['Mystery', 'Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/2qPDrYCedMnhiuXNedlzAYd2pRK.jpg,"['Mystery', 'Crime', 'Thriller']"
80,This Side of the Law,1950,4.8,1.2487,['Crime'],https://image.tmdb.org/t/p/w500/rn9u9XzDNagh1KFmWjWhAGt69IW.jpg,['Crime']
81,No Sad Songs for Me,1950,6.2,1.214,['Drama'],https://image.tmdb.org/t/p/w500/t8a0rQq2CjzqtgnEutvetR3Vil.jpg,['Drama']
83,Copper Canyon,1950,5.3,1.2518,['Western'],https://image.tmdb.org/t/p/w500/wx7ZKQmtPk9MCDbLLtwPj2D8Hpg.jpg,['Western']
84,Kiss Tomorrow Goodbye,1950,6.8,1.4655,"['Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/g5kLnnT7prY9WNPvedHMuh9QsIt.jpg,"['Crime', 'Thriller']"
85,A Life of Her Own,1950,5.3,1.1675,['Drama'],https://image.tmdb.org/t/p/w500/msKQceHxcDhCUT88WHa4ajkd7w4.jpg,['Drama']
86,Rio Grande,1950,6.8,1.3084,['Western'],https://image.tmdb.org/t/p/w500/zYoK2RkBCmyhIV6UUb6EZLqxmZq.jpg,['Western']
87,Born to Be Bad,1950,5.885,1.4186,['Drama'],https://image.tmdb.org/t/p/w500/tGpviqO04uPH3WUo1MjbWtOsdaH.jpg,['Drama']
88,Edge of Doom,1950,5.9,1.1413,"['Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/ctWWBKph5z5KEZIwetYSmULUPga.jpg,"['Crime', 'Drama', 'Thriller']"
89,Bud Abbott and Lou Costello in the Foreign Legion,1950,6.1,1.4877,"['Comedy', 'Adventure']",https://image.tmdb.org/t/p/w500/5UiAkJV2YTtPsIs29G0W8MPkXbB.jpg,"['Comedy', 'Adventure']"
90,Convicted,1950,6.268,1.1219,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/ctvgqu3CDRjlkFW31agzexqSr2V.jpg,"['Crime', 'Drama']"
91,California Passage,1950,4.0,1.14,['Western'],https://image.tmdb.org/t/p/w500/qw6FZKs6iYmec3yvdX8gxsKogbC.jpg,['Western']
92,Dallas,1950,6.4,1.1626,['Western'],https://image.tmdb.org/t/p/w500/szVFvCur0ZMpvu2wSICtZKxHmMq.jpg,['Western']
93,The Great Jewel Robber,1950,7.2,1.2772,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/9vcEwbVqMFJiebZLUHryJNz7SPW.jpg,"['Crime', 'Drama']"
94,The Cariboo Trail,1950,6.3,1.2253,['Western'],https://image.tmdb.org/t/p/w500/iTTY8vHk034q4inHual8ExIEKUn.jpg,['Western']
95,711 Ocean Drive,1950,6.3,1.1181,['Crime'],https://image.tmdb.org/t/p/w500/nRTfhyRPFW2f3RPi8PgjQE9t3Pt.jpg,['Crime']
96,Guilty Bystander,1950,5.5,1.2483,"['Drama', 'Crime']",https://image.tmdb.org/t/p/w500/4Kc1ILzvZq4HsbqlfHDwiUd9RBw.jpg,"['Drama', 'Crime']"
97,Under Mexicali Stars,1950,0.0,1.1845,['Western'],https://image.tmdb.org/t/p/w500/4SEebIn7phHw1JN7S53wcBEoRQR.jpg,['Western']
98,The Asphalt Jungle,1950,7.5,1.5846,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/8xsUnT0P2fJWQv9jGDhs3i9Zx2l.jpg,"['Crime', 'Drama']"
99,"Walk Softly, Stranger",1950,5.0,1.1967,"['Crime', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/iWA8WTamFe1JYvlmIav0TRDI7Sw.jpg,"['Crime', 'Drama', 'Romance']"
100,Three Secrets,1950,6.4,1.2768,['Drama'],https://image.tmdb.org/t/p/w500/1KtDxzQ1MUKlCCfcNP9UcS4MHId.jpg,['Drama']
101,Fancy Pants,1950,5.647,1.1883,"['Music', 'Comedy', 'Western']",https://image.tmdb.org/t/p/w500/zGdQJlatFeexcPU82UTSnnq9jns.jpg,"['Music', 'Comedy', 'Western']"
102,Outside the Wall,1950,6.0,1.1082,"['Crime', 'Drama', 'Romance', 'Thriller']",https://image.tmdb.org/t/p/w500/tRpd8Q6vIiB6byGxlQx76rD3HYY.jpg,"['Crime', 'Drama', 'Romance', 'Thriller']"
103,Mister 880,1950,6.9,1.1596,"['Comedy', 'Crime', 'Romance']",https://image.tmdb.org/t/p/w500/aEYs8GpSqpssqPWaIS9XXOBeY8o.jpg,"['Comedy', 'Crime', 'Romance']"
104,Force of Evil,1950,6.567,1.1271,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/x33LVKf4yWdjMeczJkzE5sIw4VG.jpg,"['Crime', 'Drama']"
105,Shadow on the Wall,1950,6.6,1.2199,"['Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/qzySAC336zcypJzWjQ7TWi62Ayr.jpg,"['Crime', 'Drama', 'Thriller']"
106,The Lawless,1950,5.8,1.083,['Drama'],https://image.tmdb.org/t/p/w500/zHR5In7twLfpuEOp6NGmgJN54un.jpg,['Drama']
107,Woman in Hiding,1950,6.2,1.1977,"['Thriller', 'Crime', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/aL8gaVJvBPDZZ9Wi0Oc54CcWXpj.jpg,"['Thriller', 'Crime', 'Drama', 'Romance']"
108,Bells of Coronado,1950,5.2,1.0791,['Western'],https://image.tmdb.org/t/p/w500/bqcD35J48Yez4CvdUUdLFolAyhK.jpg,['Western']
109,Louisa,1950,6.1,1.1274,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/uCKk9zNsULb9FufeLGgFq0gCYfj.jpg,"['Comedy', 'Romance']"
110,Harriet Craig,1950,7.5,1.3038,['Drama'],https://image.tmdb.org/t/p/w500/zrwq0en5FxedV2scMS7i9teDKVt.jpg,['Drama']
111,Night and the City,1950,7.5,1.2649,"['Drama', 'Crime']",https://image.tmdb.org/t/p/w500/2NBmzm8z5fd283eWeECkPrkwta8.jpg,"['Drama', 'Crime']"
112,The Desert Hawk,1950,5.1,1.1351,"['Action', 'Adventure']",https://image.tmdb.org/t/p/w500/bAqyfThTaaz38d7x9DcUhpbqu2Z.jpg,"['Action', 'Adventure']"
113,Comanche Territory,1950,4.8,1.3025,['Western'],https://image.tmdb.org/t/p/w500/1M1OKZ5vAsg4m7dHzQtJB8hrYGM.jpg,['Western']
114,The Reformer and the Redhead,1950,6.3,1.2542,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/1IgYv0tkJYf5JhU7TsGnRa2CUSQ.jpg,"['Comedy', 'Romance']"
115,Our Very Own,1950,5.7,1.1002,['Drama'],https://image.tmdb.org/t/p/w500/pXbZVZVQUOLGtbLr2ezuDvJfX1B.jpg,['Drama']
116,Frenchie,1950,5.7,1.1474,['Western'],https://image.tmdb.org/t/p/w500/3hVqHDpc9TAJbbE6m1lQJ2FAtYq.jpg,['Western']
117,The Good Humor Man,1950,6.0,1.1183,"['Adventure', 'Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/4A25eYcdiXWtbMTsW4FV3FPwsKt.jpg,"['Adventure', 'Comedy', 'Crime']"
118,Two Flags West,1950,6.2,1.1617,"['Western', 'War']",https://image.tmdb.org/t/p/w500/334zxF6EMlrhqcvWkt9OrNdG8HL.jpg,"['Western', 'War']"
119,Peggy,1950,4.7,1.0059,['Comedy'],https://image.tmdb.org/t/p/w500/2U425hScWWnozC03MZzE25ICIqO.jpg,['Comedy']
120,Side Street,1950,6.6,1.303,"['Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/yt3VdPaLWhfgwsCMMW4DIVlgzdd.jpg,"['Thriller', 'Crime']"
121,Trail of Robin Hood,1950,5.2,0.9603,['Western'],https://image.tmdb.org/t/p/w500/vWhDiKNnX37hvh0wIwZyuQsbyV6.jpg,['Western']
122,The Next Voice You Hear...,1950,5.7,1.0635,"['Drama', 'Fantasy']",https://image.tmdb.org/t/p/w500/6UmXghAhzq5cw11P2n0hYByfIHD.jpg,"['Drama', 'Fantasy']"
123,Sands of Iwo Jima,1950,6.3,1.4609,"['War', 'Drama']",https://image.tmdb.org/t/p/w500/utpy9JLuyhsxpw2E3yExw23f3eS.jpg,"['War', 'Drama']"
124,Key to the City,1950,6.2,1.0102,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/61Z87n01cx0NLCKqscLiqZdxUsZ.jpg,"['Comedy', 'Romance']"
125,Armored Car Robbery,1950,6.6,1.2643,"['Thriller', 'Crime', 'Action']",https://image.tmdb.org/t/p/w500/1cYOPFbHEEXcXq8VYlJI5h2QpIe.jpg,"['Thriller', 'Crime', 'Action']"
126,Hi-Jacked,1950,4.8,1.0631,"['Crime', 'Drama']",https://image.tmdb.org/t/p/w500/svX0g0grsip1hCqvQnhXmfeoW7V.jpg,"['Crime', 'Drama']"
127,Wyoming Mail,1950,4.4,1.1475,['Western'],https://image.tmdb.org/t/p/w500/fIMKcqymfron3d7UeUqHN6tCmj8.jpg,['Western']
128,Harvey,1950,7.672,1.3243,"['Comedy', 'Fantasy']",https://image.tmdb.org/t/p/w500/dgd82hYmpiXDM1G867HqNaWe8wj.jpg,"['Comedy', 'Fantasy']"
129,Undercover Girl,1950,5.786,1.0488,"['Crime', 'Drama', 'Mystery']",https://image.tmdb.org/t/p/w500/uAItkEJnD8EUk2IcMGsOMT32mrU.jpg,"['Crime', 'Drama', 'Mystery']"
130,Devil's Doorway,1950,7.0,1.0324,['Western'],https://image.tmdb.org/t/p/w500/v10XONu2NJ6MyGMMOJKgp2GJYEd.jpg,['Western']
131,Tea for Two,1950,6.0,1.3058,"['Comedy', 'Music', 'Romance']",https://image.tmdb.org/t/p/w500/8qeQo1oSoA2C2uBq1av910MHHjC.jpg,"['Comedy', 'Music', 'Romance']"
132,Ambush,1950,5.1,1.0334,['Western'],https://image.tmdb.org/t/p/w500/cmmfwAJH1AxV6moF8cqJPdgFfMI.jpg,['Western']
133,Winchester '73,1950,7.286,1.1446,['Western'],https://image.tmdb.org/t/p/w500/rqRgjWqSmK9oI6duvigPmn49aVG.jpg,['Western']
134,Ma and Pa Kettle Go to Town,1950,6.1,1.0284,['Comedy'],https://image.tmdb.org/t/p/w500/sbtKSsHZsCVmVBTeI0XV1RtP7RF.jpg,['Comedy']
135,Shakedown,1950,6.1,1.0482,"['Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/rA7Zkr2JoKO1aj9NEBHn423djky.jpg,"['Crime', 'Drama', 'Thriller']"
136,The Nevadan,1950,5.8,1.0931,['Western'],https://image.tmdb.org/t/p/w500/d7JFVv4bUkLu2vQoLpvh1lU3r6E.jpg,['Western']
137,Sierra Passage,1950,6.0,1.0,['Western'],https://image.tmdb.org/t/p/w500/caF6rC88BvPqFirfHIaZ8CulEuS.jpg,['Western']
138,Crisis,1950,6.62,1.0408,"['Crime', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/qpP3JwkvaBAJIreGruRx0WaLCFG.jpg,"['Crime', 'Drama', 'Thriller']"
139,Lucky Losers,1950,5.8,0.947,['Comedy'],https://image.tmdb.org/t/p/w500/25qxKy1Yf0RnojEHWeCyrJYkzrA.jpg,['Comedy']
140,Sierra,1950,5.3,0.9639,['Western'],https://image.tmdb.org/t/p/w500/akxybiTgk4qH5Ccp8l5PxxAQdaq.jpg,['Western']
141,Last Holiday,1950,7.2,1.2981,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/2rUFvSmkPvMMIhf02uFOfH1TDDA.jpg,"['Comedy', 'Drama']"
142,Hunt the Man Down,1950,6.2,1.0486,"['Mystery', 'Crime']",https://image.tmdb.org/t/p/w500/7LwYP3brAdkXT0XXLnK8fYq6hpW.jpg,"['Mystery', 'Crime']"
143,The Happy Years,1950,7.7,1.2107,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/g86d09l5VkA3vOe0vM5SspjfSJ5.jpg,"['Comedy', 'Romance']"
144,Never Fear,1950,6.1,1.0996,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/pzUscrLysCJFQMHatNOF9TJ7FBN.jpg,"['Drama', 'Romance']"
145,The Big Hangover,1950,6.1,0.9138,['Comedy'],https://image.tmdb.org/t/p/w500/wAkN5STOD77LAklnYuXgbqL9uVz.jpg,['Comedy']
146,Dial 1119,1950,5.6,0.974,"['Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/zKNX4dxps6uXltOcCHKd2KGgQ19.jpg,"['Thriller', 'Crime']"
