brand,battery,ram(GB),storage(GB),price(USD),price_category,brand_encoded,Cluster
LG,-1.0517364807666605,-0.2433980509434221,-0.5988957003193723,0.027669857079252007,Mahal,4,0
LG,-1.1149207702789203,-0.2433980509434221,0.24676377124453994,-0.41448490919974307,Sedang,4,0
Sony,-1.3297473546206038,-0.2433980509434221,-0.5988957003193723,0.5803633149279959,Mahal,10,0
Samsung,-0.4830778751563218,-0.2433980509434221,-0.5988957003193723,-0.8566396754787381,Murah,9,3
Sony,-1.7467636654015188,-0.2433980509434221,-0.5988957003193723,0.8014406980674933,,10,8
Sony,-1.9110428181333945,-0.9771566103774622,-0.5988957003193723,-0.23025375658349512,Sedang,10,8
Samsung,-0.4830778751563218,-0.9771566103774622,-1.0217254361013284,-0.8934859060019876,Murah,9,3
Samsung,0.7806079150888753,-0.2433980509434221,-1.0217254361013284,-0.3776386786764935,Sedang,9,7
Xiaomi,-0.4830778751563218,-0.2433980509434221,-0.5988957003193723,-0.3039462176299943,Sedang,12,3
Samsung,-1.24128934930344,-0.9771566103774622,-1.0217254361013284,-0.15656129553699594,Sedang,9,0
Xiaomi,-0.4830778751563218,-0.2433980509434221,0.24676377124453994,0.21190100969549994,Mahal,12,3
Oppo,-0.4578041593514178,-0.2433980509434221,-0.5988957003193723,0.9488256201604917,,7,3
Realme,-0.19243014339992645,-0.9771566103774622,-1.0217254361013284,-0.864008921583388,Murah,8,3
Honor,-1.1149207702789203,0.490360508490618,0.24676377124453994,0.9488256201604917,,2,0
Huawei,-1.24128934930344,-0.2433980509434221,-0.5988957003193723,-0.7829472144322389,Murah,3,0
Oppo,-0.4830778751563218,-0.2433980509434221,-0.5988957003193723,0.43297839283499745,Mahal,7,3
Huawei,-1.721489949596615,-1.3440358900944822,-1.0217254361013284,-0.8197934449554886,Murah,3,8
Huawei,-1.317110496718152,-0.2433980509434221,0.24676377124453994,-0.5250236007694918,Sedang,3,0
Huawei,-1.721489949596615,-1.7109151698115024,-1.0217254361013284,-0.5250236007694918,Sedang,3,8
Huawei,-0.4830778751563218,-0.9771566103774622,-1.0217254361013284,-0.8934859060019876,Murah,3,3
Xiaomi,-0.4830778751563218,-0.9771566103774622,-1.2331403039923066,-0.7092547533857397,Murah,12,3
Oppo,-0.19243014339992645,-0.9771566103774622,-1.0217254361013284,-0.2670999871067447,Sedang,7,3
Samsung,-0.4830778751563218,-1.3440358900944822,-1.0217254361013284,0.21190100969549994,Mahal,9,3
Samsung,-1.6203950863769991,-0.9771566103774622,-0.5988957003193723,-0.5250236007694918,Sedang,9,8
Huawei,-0.9253679017421408,0.490360508490618,-0.5988957003193723,-0.7829472144322389,Murah,3,0
Huawei,-0.23034071710728235,0.490360508490618,0.24676377124453994,-0.2670999871067447,Sedang,3,3
Samsung,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.2670999871067447,Sedang,9,6
Huawei,-1.317110496718152,0.490360508490618,-0.5988957003193723,-0.8197934449554886,Murah,3,0
Xiaomi,-0.4830778751563218,-0.9771566103774622,-1.0217254361013284,-0.8197934449554886,Murah,12,3
Oppo,-0.4830778751563218,-1.3440358900944822,-1.0217254361013284,-0.046022603967247167,Mahal,7,3
Oppo,-0.19243014339992645,-0.9771566103774622,-0.5988957003193723,-0.4881773702462422,Sedang,7,3
Honor,-1.721489949596615,-1.3440358900944822,-1.0217254361013284,-0.8197934449554886,Murah,2,8
Oppo,-0.4578041593514178,0.490360508490618,0.24676377124453994,-0.3407924481532439,Sedang,7,3
Lenovo,-1.3676579283279597,-0.9771566103774622,-0.5988957003193723,-0.45133113972299266,Sedang,5,0
Samsung,-1.1149207702789203,-0.2433980509434221,-0.5988957003193723,-0.3039462176299943,Sedang,9,0
Samsung,-2.2522379814995976,-2.0777944495285223,-1.3388477379377954,-0.19340752606024553,Sedang,9,4
Oppo,-0.40093829879038395,0.490360508490618,1.9380827143723642,-0.08286883449049676,Mahal,7,3
Honor,-1.721489949596615,-1.3440358900944822,-1.0217254361013284,-0.5250236007694918,Sedang,2,8
Honor,-1.24128934930344,-0.2433980509434221,-0.5988957003193723,-0.4881773702462422,Sedang,2,0
Honor,-1.24128934930344,0.490360508490618,-0.5988957003193723,-0.5618698312927414,Sedang,2,0
Oppo,-0.7800440358639431,0.490360508490618,0.24676377124453994,0.027669857079252007,Mahal,7,3
Oppo,-0.40093829879038395,-0.2433980509434221,0.24676377124453994,-0.2670999871067447,Sedang,7,3
Samsung,-1.7467636654015188,-1.3440358900944822,-1.0217254361013284,-0.6724085228624902,Sedang,9,8
Samsung,-0.8621836122298809,0.490360508490618,0.24676377124453994,-0.19340752606024553,Sedang,9,0
Lenovo,-0.4830778751563218,-0.9771566103774622,-0.5988957003193723,-0.5250236007694918,Sedang,5,3
Realme,-0.4830778751563218,-1.3440358900944822,-1.2331403039923066,-0.9966553514670865,Murah,8,3
Realme,-0.4262120145952879,-0.2433980509434221,-0.5988957003193723,-0.2670999871067447,Sedang,8,3
Lenovo,-0.4830778751563218,-0.2433980509434221,0.24676377124453994,-0.5250236007694918,Sedang,5,3
Huawei,-1.721489949596615,-1.7109151698115024,-1.2331403039923066,-0.23025375658349512,Sedang,3,8
Honor,-0.7989993227176211,0.490360508490618,0.24676377124453994,0.21190100969549994,Mahal,2,3
Realme,-0.7800440358639431,0.490360508490618,-0.5988957003193723,-0.6724085228624902,Sedang,8,3
Huawei,-0.4830778751563218,-0.9771566103774622,-0.5988957003193723,-0.08655345754282172,Mahal,3,3
Huawei,-0.23034071710728235,0.490360508490618,0.24676377124453994,0.28559347074199914,Mahal,3,3
Oppo,-0.43884887249773985,0.490360508490618,0.24676377124453994,0.46982462335824704,Mahal,7,3
Xiaomi,-0.4830778751563218,0.490360508490618,-0.5988957003193723,-0.3039462176299943,Sedang,12,3
Lenovo,-0.41989358564406193,-0.2433980509434221,-0.5988957003193723,-0.5618698312927414,Sedang,5,3
Oppo,-0.7800440358639431,0.490360508490618,-0.5988957003193723,-0.8934859060019876,Murah,7,3
Honor,-0.4830778751563218,0.490360508490618,0.24676377124453994,0.46982462335824704,Mahal,2,3
Xiaomi,-0.4830778751563218,-0.9771566103774622,-1.0217254361013284,-0.7461009839089894,Murah,12,3
Oppo,-0.4578041593514178,-0.2433980509434221,0.24676377124453994,-0.5250236007694918,Sedang,7,3
Google,-1.7467636654015188,-0.9771566103774622,-0.5988957003193723,-0.19340752606024553,Sedang,1,8
Google,-0.8621836122298809,-0.9771566103774622,-0.5988957003193723,-0.19340752606024553,Sedang,1,0
OnePlus,-0.8621836122298809,-0.2433980509434221,0.24676377124453994,0.21190100969549994,Mahal,6,0
OnePlus,-0.4830778751563218,-0.2433980509434221,0.24676377124453994,0.9119793896372421,,6,3
OnePlus,-0.4830778751563218,-0.2433980509434221,0.24676377124453994,1.6857502306254835,,6,5
Xiaomi,-0.4830778751563218,-1.3440358900944822,-1.2331403039923066,-0.7829472144322389,Murah,12,3
Samsung,-1.1149207702789203,-0.2433980509434221,-0.5988957003193723,0.21190100969549994,Mahal,9,0
Huawei,-1.1149207702789203,0.490360508490618,0.24676377124453994,-0.45133113972299266,Sedang,3,0
Huawei,-0.4830778751563218,-0.9771566103774622,-0.5988957003193723,1.2067492338232388,,3,3
Samsung,-1.9995008234505582,-1.3440358900944822,-1.0217254361013284,0.13820854864900076,Mahal,9,8
Huawei,-1.1149207702789203,0.490360508490618,0.24676377124453994,-0.23025375658349512,Sedang,3,0
LG,-1.1149207702789203,-1.3440358900944822,-1.0217254361013284,0.7645944675442438,,4,0
Huawei,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.23025375658349512,Sedang,3,3
LG,-0.4830778751563218,-0.9771566103774622,-1.0217254361013284,-0.8566396754787381,Murah,4,3
LG,-0.41989358564406193,-0.9771566103774622,-0.5988957003193723,-0.7829472144322389,Murah,4,3
LG,-0.4830778751563218,-1.3440358900944822,-1.0217254361013284,-0.5250236007694918,Sedang,4,3
Xiaomi,-0.4830778751563218,-0.2433980509434221,-0.5988957003193723,0.43297839283499745,Mahal,12,3
Lenovo,-0.4830778751563218,-0.2433980509434221,0.24676377124453994,0.3224397012652487,Mahal,5,3
Samsung,-1.7467636654015188,-1.3440358900944822,-1.0217254361013284,-0.8197934449554886,Murah,9,8
Huawei,-0.4830778751563218,0.490360508490618,0.24676377124453994,0.17505477917225035,Mahal,3,3
Xiaomi,-0.4451673014489659,0.490360508490618,-0.5988957003193723,-0.3039462176299943,Sedang,12,3
Xiaomi,-0.4451673014489659,-0.2433980509434221,-0.5988957003193723,-0.6355622923392406,Sedang,12,3
Xiaomi,-0.4830778751563218,0.490360508490618,0.24676377124453994,0.7645944675442438,,12,3
Realme,-0.19243014339992645,-0.9771566103774622,-1.0217254361013284,-0.9082243982112875,Murah,8,3
Honor,-0.4830778751563218,0.490360508490618,-0.5988957003193723,-0.598716061815991,Sedang,2,3
Lenovo,-0.4830778751563218,0.490360508490618,-0.5988957003193723,-0.6724085228624902,Sedang,5,3
Xiaomi,-0.4451673014489659,-0.2433980509434221,-0.5988957003193723,-0.41448490919974307,Sedang,12,3
Honor,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.41448490919974307,Sedang,2,3
Huawei,-0.4830778751563218,-0.9771566103774622,-0.5988957003193723,1.538365308532485,,3,5
Samsung,-1.1149207702789203,1.9578776273586982,1.9380827143723642,-0.598716061815991,Sedang,9,0
Samsung,-0.10397213808276265,1.9578776273586982,1.9380827143723642,2.791137146322971,,9,5
LG,-1.1149207702789203,-1.3440358900944822,-1.0217254361013284,-0.5250236007694918,Sedang,4,0
LG,-0.4830778751563218,-1.3440358900944822,-1.0217254361013284,-0.5618698312927414,Sedang,4,3
LG,-1.7467636654015188,-2.0777944495285223,-1.2331403039923066,-0.6724085228624902,Sedang,4,8
LG,-1.7467636654015188,-1.7109151698115024,-1.2331403039923066,-0.8934859060019876,Murah,4,8
Samsung,-0.10397213808276265,1.9578776273586982,1.9380827143723642,0.9119793896372421,,9,6
Samsung,-1.1149207702789203,0.490360508490618,1.9380827143723642,-0.9671783670484868,Murah,9,0
Samsung,-0.4830778751563218,-1.3440358900944822,-1.0217254361013284,-0.3039462176299943,Sedang,9,3
Realme,-0.43884887249773985,0.490360508490618,-0.5988957003193723,0.3224397012652487,Mahal,8,3
Realme,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.5618698312927414,Sedang,8,7
Xiaomi,-0.4830778751563218,0.490360508490618,-0.5988957003193723,-0.0630455624689885,Mahal,12,3
Samsung,-0.4830778751563218,-0.9771566103774622,-1.0217254361013284,1.3172879253929877,,9,3
Samsung,-0.4830778751563218,-0.2433980509434221,-0.5988957003193723,0.9119793896372421,,9,3
Huawei,-0.7989993227176211,0.490360508490618,0.24676377124453994,-0.3039462176299943,Sedang,3,3
Oppo,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.2670999871067447,Sedang,7,3
Oppo,-0.4830778751563218,0.490360508490618,0.24676377124453994,1.9805200748114802,,7,5
Oppo,-0.4830778751563218,0.490360508490618,0.24676377124453994,2.4963673021369743,,7,5
Xiaomi,0.14876501996627675,0.490360508490618,-0.5988957003193723,-0.45133113972299266,Sedang,12,6
Xiaomi,-0.4830778751563218,-0.2433980509434221,-1.0217254361013284,-0.45133113972299266,Sedang,12,3
Samsung,-0.4830778751563218,-1.3440358900944822,-1.0217254361013284,5.186142130334194,,9,5
Samsung,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.19340752606024553,Sedang,9,6
Samsung,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.3039462176299943,Sedang,9,6
Realme,-0.43884887249773985,0.490360508490618,-0.5988957003193723,-0.7829472144322389,Murah,8,3
Xiaomi,-0.4830778751563218,0.490360508490618,0.24676377124453994,0.39613216231174786,Mahal,12,3
Honor,-0.7989993227176211,0.490360508490618,0.24676377124453994,-0.3407924481532439,Sedang,2,3
Xiaomi,-0.4830778751563218,0.490360508490618,0.24676377124453994,0.9488256201604917,,12,3
Huawei,0.14876501996627675,1.9578776273586982,5.320720600628014,1.1330567727767396,,3,6
Oppo,-0.9885521912544006,-0.2433980509434221,0.24676377124453994,-0.046022603967247167,Mahal,7,0
Huawei,-0.23034071710728235,0.490360508490618,0.24676377124453994,-0.5618698312927414,Sedang,3,3
Lenovo,-0.4830778751563218,-1.3440358900944822,-1.2331403039923066,0.21190100969549994,Mahal,5,3
Huawei,-0.23034071710728235,0.490360508490618,0.24676377124453994,-0.009176373443997582,Mahal,3,3
Honor,-0.4830778751563218,-0.2433980509434221,-0.5988957003193723,-0.7829472144322389,Murah,2,3
Honor,-1.721489949596615,-1.3440358900944822,-1.0217254361013284,-0.9303321365252373,Murah,2,8
Huawei,-0.4830778751563218,0.490360508490618,0.24676377124453994,0.06451608760250159,Mahal,3,3
Xiaomi,-0.4830778751563218,0.490360508490618,0.24676377124453994,0.5803633149279959,Mahal,12,3
Lenovo,-0.41989358564406193,-0.2433980509434221,-0.5988957003193723,-0.3407924481532439,Sedang,5,3
Sony,-1.5698476547671913,-0.2433980509434221,0.24676377124453994,0.5803633149279959,Mahal,10,8
LG,-0.4830778751563218,-0.2433980509434221,0.24676377124453994,-0.08286883449049676,Mahal,4,3
Apple,-0.5222521346539228,-0.9771566103774622,-0.5988957003193723,0.20372114651933843,Mahal,0,3
Apple,-1.6886341190502399,-0.9771566103774622,-0.5988957003193723,0.3220343927294929,Mahal,0,8
Apple,-1.607758228474547,-0.9771566103774622,-0.5988957003193723,0.558255576614046,Mahal,0,8
Oppo,0.7806079150888753,0.490360508490618,0.24676377124453994,-0.3039462176299943,Sedang,7,7
Realme,-0.4830778751563218,0.490360508490618,-0.5988957003193723,-0.19340752606024553,Sedang,8,3
Xiaomi,-0.4451673014489659,-0.2433980509434221,-0.5988957003193723,-0.08286883449049676,Mahal,12,3
Samsung,2.044293705334072,-0.2433980509434221,-0.5988957003193723,3.896524062020459,,9,2
Huawei,0.14876501996627675,0.490360508490618,0.24676377124453994,0.7645944675442438,,3,6
Huawei,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.19340752606024553,Sedang,3,6
Oppo,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.4881773702462422,Sedang,7,7
Lenovo,-0.41989358564406193,-0.9771566103774622,-0.5988957003193723,-0.8934859060019876,Murah,5,3
Realme,-0.4830778751563218,0.490360508490618,-0.5988957003193723,0.5066708538814967,Mahal,8,3
Samsung,-0.4830778751563218,-0.9771566103774622,-1.0217254361013284,-0.8566396754787381,Murah,9,3
Xiaomi,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.8197934449554886,Murah,12,7
OnePlus,-0.7358150332053612,0.490360508490618,0.24676377124453994,-0.3094731522084817,Sedang,6,3
LG,-0.4830778751563218,-0.9771566103774622,-0.5988957003193723,-0.7461009839089894,Murah,4,3
Oppo,0.7806079150888753,-0.2433980509434221,-0.5988957003193723,0.5803633149279959,Mahal,7,7
Oppo,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.009176373443997582,Mahal,7,3
LG,-0.4830778751563218,0.490360508490618,1.9380827143723642,0.8014406980674933,,4,3
Honor,-0.4830778751563218,0.490360508490618,-0.5988957003193723,-0.45133113972299266,Sedang,2,3
Huawei,-0.4830778751563218,-0.2433980509434221,-0.5988957003193723,3.491215526264713,,3,5
Oppo,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.046022603967247167,Mahal,7,3
Samsung,0.14876501996627675,-0.9771566103774622,-0.5988957003193723,-0.3407924481532439,Sedang,9,6
Huawei,-0.4830778751563218,-0.2433980509434221,-0.5988957003193723,5.001910977717946,,3,5
Xiaomi,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.4881773702462422,Sedang,12,7
OnePlus,-0.37566458298548,0.490360508490618,1.9380827143723642,2.533213532660224,,6,5
Google,-0.8621836122298809,-0.2433980509434221,-0.5988957003193723,-0.3407924481532439,Sedang,1,0
Google,-1.9995008234505582,-0.2433980509434221,-0.5988957003193723,-0.15656129553699594,Sedang,1,8
Realme,-0.4830778751563218,-0.2433980509434221,-0.5988957003193723,0.35928593178849827,Mahal,8,3
OnePlus,-0.37566458298548,1.9578776273586982,1.9380827143723642,1.6857502306254835,,6,5
Huawei,-0.4830778751563218,0.490360508490618,-0.5988957003193723,4.0439089841134574,,3,5
Honor,-0.4830778751563218,-0.2433980509434221,-0.5988957003193723,-0.3776386786764935,Sedang,2,3
Xiaomi,1.1091662205526265,0.490360508490618,0.24676377124453994,0.21190100969549994,Mahal,12,7
Honor,-0.3567092961318021,0.490360508490618,0.24676377124453994,0.5803633149279959,Mahal,2,3
Realme,-0.4830778751563218,-1.3440358900944822,-1.0217254361013284,-0.8934859060019876,Murah,8,3
Honor,-0.23034071710728235,0.490360508490618,0.24676377124453994,0.3224397012652487,Mahal,2,3
Xiaomi,-0.4830778751563218,-0.9771566103774622,-1.0217254361013284,-0.3407924481532439,Sedang,12,3
Xiaomi,1.1091662205526265,0.490360508490618,1.9380827143723642,0.5066708538814967,Mahal,12,7
Xiaomi,1.1091662205526265,-0.2433980509434221,0.24676377124453994,0.13820854864900076,Mahal,12,7
Huawei,-0.4830778751563218,-0.2433980509434221,0.24676377124453994,-0.7092547533857397,Murah,3,3
Realme,0.7806079150888753,-0.9771566103774622,-0.5988957003193723,-0.2670999871067447,Sedang,8,7
Huawei,-0.23034071710728235,0.490360508490618,0.24676377124453994,-0.5250236007694918,Sedang,3,3
Huawei,-0.3567092961318021,0.490360508490618,0.24676377124453994,-0.45133113972299266,Sedang,3,3
Oppo,-0.19243014339992645,-0.9771566103774622,0.24676377124453994,-0.7092547533857397,Murah,7,3
Huawei,-0.23034071710728235,0.490360508490618,0.24676377124453994,6.6599913512641775,,3,5
Oppo,-0.45148573040019185,0.490360508490618,0.24676377124453994,-0.23025375658349512,Sedang,7,3
Oppo,-0.45148573040019185,0.490360508490618,0.24676377124453994,-0.3776386786764935,Sedang,7,3
Huawei,-0.4830778751563218,-0.2433980509434221,0.24676377124453994,-0.23025375658349512,Sedang,3,3
Xiaomi,0.14876501996627675,0.490360508490618,-0.5988957003193723,-0.3039462176299943,Sedang,12,6
Xiaomi,0.14876501996627675,0.490360508490618,-0.5988957003193723,-0.4881773702462422,Sedang,12,6
Samsung,-0.4830778751563218,0.490360508490618,-0.5988957003193723,0.13820854864900076,Mahal,9,3
Samsung,0.14876501996627675,0.490360508490618,0.24676377124453994,2.4963673021369743,,9,1
Samsung,-1.7467636654015188,-1.7109151698115024,-1.2331403039923066,-0.3776386786764935,Sedang,9,8
Oppo,-0.45148573040019185,0.490360508490618,0.24676377124453994,-0.6355622923392406,Sedang,7,3
Realme,-0.4830778751563218,-1.3440358900944822,-1.0217254361013284,-1.1145632891414852,Murah,8,3
Samsung,-0.41989358564406193,-0.9771566103774622,-0.5988957003193723,0.13820854864900076,Mahal,9,3
Samsung,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.5250236007694918,Sedang,9,6
Samsung,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.02207255412713494,Mahal,9,6
Realme,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.6355622923392406,Sedang,8,7
Realme,-0.23034071710728235,-0.2433980509434221,-0.5988957003193723,1.2435954643464884,,8,3
Huawei,-1.317110496718152,-0.2433980509434221,0.24676377124453994,-0.7461009839089894,Murah,3,0
Oppo,-0.45148573040019185,0.490360508490618,0.24676377124453994,-0.5250236007694918,Sedang,7,3
Huawei,-0.23034071710728235,0.490360508490618,0.24676377124453994,-0.6724085228624902,Sedang,3,3
Huawei,-1.721489949596615,-1.3440358900944822,-1.0217254361013284,-0.19340752606024553,Sedang,3,8
Xiaomi,0.14876501996627675,0.490360508490618,-0.5988957003193723,-0.59915821658227,Sedang,12,6
Realme,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.9303321365252373,Murah,8,7
Huawei,-0.4830778751563218,-0.9771566103774622,-0.5988957003193723,-0.3776386786764935,Sedang,3,3
Oppo,-0.45148573040019185,0.490360508490618,0.24676377124453994,0.13820854864900076,Mahal,7,3
Samsung,-0.4830778751563218,0.490360508490618,0.24676377124453994,1.5752115390557346,,9,5
Samsung,0.14876501996627675,0.490360508490618,0.24676377124453994,1.9805200748114802,,9,1
Samsung,0.7806079150888753,3.425394746226778,0.24676377124453994,0.7277482370209941,,9,7
Xiaomi,0.7806079150888753,-1.3440358900944822,-1.0217254361013284,-0.8566396754787381,Murah,12,7
Samsung,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.23025375658349512,Sedang,9,6
Samsung,-0.4830778751563218,0.490360508490618,0.24676377124453994,0.17501793294172713,Mahal,9,3
Samsung,-1.3676579283279597,0.490360508490618,1.9380827143723642,0.7645944675442438,,9,0
Oppo,-0.19243014339992645,-0.2433980509434221,-0.5988957003193723,-0.7092547533857397,Murah,7,3
Xiaomi,0.502597041234932,-0.2433980509434221,0.24676377124453994,-0.012860996496322542,Mahal,12,7
Xiaomi,0.14876501996627675,0.490360508490618,1.9380827143723642,2.164751227427728,,12,1
LG,-0.4830778751563218,-1.3440358900944822,-0.5988957003193723,-0.45133113972299266,Sedang,4,3
LG,-0.4830778751563218,-0.9771566103774622,-0.5988957003193723,-0.5250236007694918,Sedang,4,3
LG,-0.4830778751563218,-1.3440358900944822,-1.0217254361013284,2.791137146322971,,4,5
Realme,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.7092547533857397,Murah,8,7
LG,-1.1781050597911802,-1.3440358900944822,-1.0217254361013284,-0.15656129553699594,Sedang,4,0
Sony,-1.0138259070593045,-1.3440358900944822,-0.5988957003193723,-0.5250236007694918,Sedang,10,0
Sony,-0.4830778751563218,0.490360508490618,1.9380827143723642,1.3172879253929877,,10,3
Sony,-0.9885521912544006,-0.9771566103774622,-0.5988957003193723,1.3172879253929877,,10,0
Huawei,0.14876501996627675,0.490360508490618,5.320720600628014,0.06451608760250159,Mahal,3,6
Realme,-0.23034071710728235,-0.2433980509434221,0.24676377124453994,0.3572225428791963,Mahal,8,3
Sony,-0.4830778751563218,1.9578776273586982,5.320720600628014,6.107297893415434,,10,5
Samsung,2.044293705334072,0.490360508490618,-0.5988957003193723,1.280441694869738,,9,2
LG,-0.4830778751563218,-1.3440358900944822,-1.0217254361013284,-0.7829472144322389,Murah,4,3
LG,0.7806079150888753,0.490360508490618,0.24676377124453994,-0.3776386786764935,Sedang,4,7
LG,0.7806079150888753,0.490360508490618,0.24676377124453994,1.3172879253929877,,4,1
Huawei,-0.23034071710728235,0.490360508490618,0.24676377124453994,5.923066740799186,,3,5
Huawei,0.7806079150888753,-0.9771566103774622,-0.5988957003193723,2.4226748410904753,,3,1
Xiaomi,0.42677589382022013,0.490360508490618,0.24676377124453994,0.17505477917225035,Mahal,12,6
Xiaomi,0.7806079150888753,0.490360508490618,1.9380827143723642,2.2015974579509776,,12,1
Huawei,-0.4830778751563218,-0.9771566103774622,-0.5988957003193723,-0.3408292943837671,Sedang,3,3
Realme,-0.10397213808276265,0.490360508490618,-0.5988957003193723,-0.5987529080465142,Sedang,8,6
Realme,-0.10397213808276265,0.490360508490618,-0.5988957003193723,-0.5618698312927414,Sedang,8,6
Oppo,-0.15451956969257052,1.9578776273586982,1.9380827143723642,0.21190100969549994,Mahal,7,6
Oppo,-0.23034071710728235,0.490360508490618,0.24676377124453994,0.35928593178849827,Mahal,7,3
Xiaomi,0.8058816308937793,0.490360508490618,-0.5988957003193723,-0.598716061815991,Sedang,12,7
Xiaomi,0.8058816308937793,-0.2433980509434221,-0.5988957003193723,-0.23025375658349512,Sedang,12,7
Samsung,-0.4830778751563218,-0.9771566103774622,-1.0217254361013284,1.1330567727767396,,9,3
Oppo,-0.45148573040019185,0.490360508490618,0.24676377124453994,0.3224397012652487,Mahal,7,3
Realme,0.7806079150888753,-0.9771566103774622,-0.5988957003193723,0.21190100969549994,Mahal,8,7
Samsung,-1.1149207702789203,0.490360508490618,-0.5988957003193723,-0.6724085228624902,Sedang,9,0
Samsung,2.044293705334072,-0.2433980509434221,-0.5988957003193723,-0.11971506501374635,Mahal,9,2
Xiaomi,0.8058816308937793,-0.2433980509434221,-0.5988957003193723,-0.5067847166604833,Sedang,12,7
Xiaomi,0.4015021780153162,-0.2433980509434221,0.24676377124453994,0.17505477917225035,Mahal,12,6
Samsung,0.7806079150888753,0.490360508490618,-0.5988957003193723,-0.5618698312927414,Sedang,9,7
Xiaomi,0.4015021780153162,0.490360508490618,0.24676377124453994,0.5803633149279959,Mahal,12,6
Huawei,-0.23034071710728235,0.490360508490618,0.24676377124453994,0.654055775974495,,3,3
Huawei,-0.23034071710728235,0.490360508490618,1.9380827143723642,0.8379184662855104,,3,3
Huawei,-0.7358150332053612,0.490360508490618,0.24676377124453994,-0.7092547533857397,Murah,3,3
Lenovo,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.598716061815991,Sedang,5,7
Xiaomi,-0.2808881487170902,0.490360508490618,-0.5988957003193723,-0.4916409159154277,Sedang,12,3
Honor,-1.721489949596615,-1.3440358900944822,-0.5988957003193723,-0.8566396754787381,Murah,2,8
Honor,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.11971506501374635,Mahal,2,3
Honor,0.7806079150888753,-0.9771566103774622,-0.5988957003193723,-0.8197934449554886,Murah,2,7
Samsung,0.7806079150888753,-0.9771566103774622,-1.0217254361013284,-0.19340752606024553,Sedang,9,7
Xiaomi,0.7806079150888753,-1.3440358900944822,-1.0217254361013284,-0.9303321365252373,Murah,12,7
Oppo,-0.19243014339992645,-1.3440358900944822,-0.5988957003193723,-0.4223405255472999,Sedang,7,3
Samsung,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.860766453297342,Murah,9,6
Samsung,-0.4830778751563218,-1.3440358900944822,-1.0217254361013284,-0.5618698312927414,Sedang,9,3
Samsung,0.14876501996627675,0.490360508490618,0.24676377124453994,-0.5066373317383902,Sedang,9,6
Honor,-0.4830778751563218,-0.2433980509434221,0.24676377124453994,-0.6724085228624902,Sedang,2,3
Honor,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.5250236007694918,Sedang,2,3
Honor,-1.721489949596615,-1.3440358900944822,-0.5988957003193723,-0.7092547533857397,Murah,2,8
Oppo,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.6841993166299299,Sedang,7,3
OnePlus,0.16140187786872873,0.490360508490618,0.24676377124453994,0.09988846890482128,Mahal,6,6
OnePlus,-0.10397213808276265,0.490360508490618,0.24676377124453994,1.464672847485986,,6,6
OnePlus,-0.10397213808276265,0.490360508490618,0.24676377124453994,1.1330567727767396,,6,6
OnePlus,-0.10397213808276265,-0.2433980509434221,0.24676377124453994,1.9657815826021803,,6,5
Oppo,-0.45148573040019185,1.9578776273586982,1.9380827143723642,-0.3776386786764935,Sedang,7,3
Apple,-3.2366492121006063,-1.3440358900944822,-0.5988957003193723,-0.5637121428189039,Sedang,0,4
Honor,-0.4830778751563218,0.490360508490618,1.9380827143723642,1.1330567727767396,,2,3
Honor,-0.4830778751563218,0.490360508490618,0.24676377124453994,1.2067492338232388,,2,3
Honor,-0.4830778751563218,0.490360508490618,0.24676377124453994,3.0490607599857182,,2,5
Honor,-1.24128934930344,-0.2433980509434221,-0.5988957003193723,-0.598716061815991,Sedang,2,0
Honor,-0.7989993227176211,-0.9771566103774622,0.24676377124453994,-0.45133113972299266,Sedang,2,3
Oppo,-0.4830778751563218,0.490360508490618,0.24676377124453994,-0.41448490919974307,Sedang,7,3
Oppo,0.7806079150888753,0.490360508490618,-0.5988957003193723,-0.8197934449554886,Murah,7,7
Oppo,-0.19243014339992645,-0.9771566103774622,-1.0217254361013284,0.4661400003059221,Mahal,7,3
Oppo,-0.45148573040019185,0.490360508490618,0.24676377124453994,0.7277482370209941,,7,3
